checkpoint,model_type,device,batch_size,seq_len,prompt_len,gen_len,kv_cache,warmup_iters,measure_iters,prefill_avg_ms_per_batch,prefill_tokens_per_sec,decode_avg_ms_per_run,decode_tokens_per_sec,bytes_per_elem,kv_heads,dim_head,cache_len_end,selected_tokens_per_query,kv_cache_full_bytes,kv_cache_sparse_bytes,kv_cache_saving_ratio
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mlp_c16_f16_n4_seq4096_step_5000.pt,sparse_mlp,cuda,8,4096,3900,100,1,1,3,196.99064127604166,158383.15870183727,2200.1114908854165,363.6179363246936,4,4,64,4000,68,65536000,1114112,0.983
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_attn_c16_f16_n4_seq4096_step_5000.pt,sparse_attn,cuda,8,4096,3900,100,1,1,3,193.63907877604166,161124.50130009747,2207.71435546875,362.36571910596695,4,4,64,4000,68,65536000,1114112,0.983
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mean_c16_f16_n4_seq4096_step_5000.pt,sparse_mean,cuda,8,4096,3900,100,1,1,3,178.1418660481771,175141.31120397156,2564.4895833333335,311.9529146069515,4,4,64,4000,68,65536000,1114112,0.983
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/full_attn_seq4096_step_5000.pt,full,cuda,8,4096,3900,100,1,1,3,114.10978190104167,273420.9064307675,1168.907958984375,684.3994806016149,4,4,64,4000,68,65536000,1114112,0.983
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_conv_c16_f16_n4_seq4096_step_5000.pt,sparse_conv,cuda,16,4096,500,100,1,1,3,40.003926595052086,199980.368951819,2548.6896158854165,627.7735782448971,4,4,64,600,68,19660800,2228224,0.8866666666666667
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mlp_c16_f16_n4_seq4096_step_5000.pt,sparse_mlp,cuda,16,4096,500,100,1,1,3,34.47639465332031,232042.8246759713,2059.482421875,776.8942249787806,4,4,64,600,68,19660800,2228224,0.8866666666666667
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_attn_c16_f16_n4_seq4096_step_5000.pt,sparse_attn,cuda,16,4096,500,100,1,1,3,40.03020731608073,199849.07739376812,2258.5914713541665,708.4061107521584,4,4,64,600,68,19660800,2228224,0.8866666666666667
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mean_c16_f16_n4_seq4096_step_5000.pt,sparse_mean,cuda,16,4096,500,100,1,1,3,37.43982950846354,213676.18669822052,2453.5265299479165,652.1225592918145,4,4,64,600,68,19660800,2228224,0.8866666666666667
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/full_attn_seq4096_step_5000.pt,full,cuda,16,4096,500,100,1,1,3,14.90670903523763,536671.1043389243,1120.4181315104167,1428.0382965983129,4,4,64,600,68,19660800,2228224,0.8866666666666667
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_conv_c16_f16_n4_seq4096_step_5000.pt,sparse_conv,cuda,16,4096,1000,100,1,1,3,59.36503601074219,269518.9134072921,2385.6803385416665,670.668225810193,4,4,64,1100,68,36044800,2228224,0.9381818181818182
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mlp_c16_f16_n4_seq4096_step_5000.pt,sparse_mlp,cuda,16,4096,1000,100,1,1,3,70.42798868815105,227182.40713711982,2513.1837565104165,636.6426632573886,4,4,64,1100,68,36044800,2228224,0.9381818181818182
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_attn_c16_f16_n4_seq4096_step_5000.pt,sparse_attn,cuda,16,4096,1000,100,1,1,3,66.31048583984375,241289.13847266877,2505.1627604166665,638.6810570878368,4,4,64,1100,68,36044800,2228224,0.9381818181818182
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mean_c16_f16_n4_seq4096_step_5000.pt,sparse_mean,cuda,16,4096,1000,100,1,1,3,58.93871053059896,271468.4433364613,2053.6388346354165,779.1048615829515,4,4,64,1100,68,36044800,2228224,0.9381818181818182
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/full_attn_seq4096_step_5000.pt,full,cuda,16,4096,1000,100,1,1,3,37.62961069742838,425197.0643186443,1127.47314453125,1419.1025371741375,4,4,64,1100,68,36044800,2228224,0.9381818181818182
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_conv_c16_f16_n4_seq4096_step_5000.pt,sparse_conv,cuda,16,4096,1500,100,1,1,3,102.35835774739583,234470.35032770055,2120.9269205729165,754.3871429421054,4,4,64,1600,68,52428800,2228224,0.9575
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mlp_c16_f16_n4_seq4096_step_5000.pt,sparse_mlp,cuda,16,4096,1500,100,1,1,3,118.6566874186198,202264.20037606647,2558.8684895833335,625.2763698147426,4,4,64,1600,68,52428800,2228224,0.9575
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_attn_c16_f16_n4_seq4096_step_5000.pt,sparse_attn,cuda,16,4096,1500,100,1,1,3,112.26248168945312,213784.69136634772,2550.20263671875,627.4011237235093,4,4,64,1600,68,52428800,2228224,0.9575
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mean_c16_f16_n4_seq4096_step_5000.pt,sparse_mean,cuda,16,4096,1500,100,1,1,3,100.82406616210938,238038.40604297534,2507.8333333333335,638.0009304180235,4,4,64,1600,68,52428800,2228224,0.9575
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/full_attn_seq4096_step_5000.pt,full,cuda,16,4096,1500,100,1,1,3,66.33028157552083,361825.6915233297,1172.755126953125,1364.3086806679569,4,4,64,1600,68,52428800,2228224,0.9575
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_conv_c16_f16_n4_seq4096_step_5000.pt,sparse_conv,cuda,16,4096,2000,100,1,1,3,150.4747517903646,212660.26106878795,2675.4505208333335,598.030121484602,4,4,64,2100,68,68812800,2228224,0.9676190476190476
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mlp_c16_f16_n4_seq4096_step_5000.pt,sparse_mlp,cuda,16,4096,2000,100,1,1,3,167.1854044596354,191404.26823398905,2201.1409505208335,726.8957490529665,4,4,64,2100,68,68812800,2228224,0.9676190476190476
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_attn_c16_f16_n4_seq4096_step_5000.pt,sparse_attn,cuda,16,4096,2000,100,1,1,3,163.0262654622396,196287.3890858519,2628.4305013020835,608.7282883102234,4,4,64,2100,68,68812800,2228224,0.9676190476190476
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mean_c16_f16_n4_seq4096_step_5000.pt,sparse_mean,cuda,16,4096,2000,100,1,1,3,147.00851440429688,217674.46688152288,2567.7814127604165,623.1059980607804,4,4,64,2100,68,68812800,2228224,0.9676190476190476
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/full_attn_seq4096_step_5000.pt,full,cuda,16,4096,2000,100,1,1,3,97.1144510904948,329508.1179028776,989.700439453125,1616.650792722802,4,4,64,2100,68,68812800,2228224,0.9676190476190476
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_conv_c16_f16_n4_seq4096_step_5000.pt,sparse_conv,cuda,16,4096,2500,100,1,1,3,205.27103678385416,194864.31513530624,2231.77587890625,716.9178657778706,4,4,64,2600,68,85196800,2228224,0.9738461538461538
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mlp_c16_f16_n4_seq4096_step_5000.pt,sparse_mlp,cuda,16,4096,2500,100,1,1,3,230.95808919270834,173191.5956692235,2700.3787434895835,592.5094781083889,4,4,64,2600,68,85196800,2228224,0.9738461538461538
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_attn_c16_f16_n4_seq4096_step_5000.pt,sparse_attn,cuda,16,4096,2500,100,1,1,3,223.49755859375,178972.87223932377,2649.5013020833335,603.8872291709771,4,4,64,2600,68,85196800,2228224,0.9738461538461538
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mean_c16_f16_n4_seq4096_step_5000.pt,sparse_mean,cuda,16,4096,2500,100,1,1,3,203.28106689453125,196771.89130827066,2207.1578776041665,724.9141605297277,4,4,64,2600,68,85196800,2228224,0.9738461538461538
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/full_attn_seq4096_step_5000.pt,full,cuda,16,4096,2500,100,1,1,3,128.79735310872397,310565.3884535507,1214.1503092447917,1317.794006077558,4,4,64,2600,68,85196800,2228224,0.9738461538461538
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_conv_c16_f16_n4_seq4096_step_5000.pt,sparse_conv,cuda,16,4096,3000,100,1,1,3,263.6390380859375,182067.11854392977,2720.6222330729165,588.1007589182329,4,4,64,3100,68,101580800,2228224,0.9780645161290322
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mlp_c16_f16_n4_seq4096_step_5000.pt,sparse_mlp,cuda,16,4096,3000,100,1,1,3,292.43357340494794,164139.8401733166,2318.9537760416665,689.9663186607871,4,4,64,3100,68,101580800,2228224,0.9780645161290322
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_attn_c16_f16_n4_seq4096_step_5000.pt,sparse_attn,cuda,16,4096,3000,100,1,1,3,286.85788981119794,167330.24157568856,2728.1569010416665,586.4765327056839,4,4,64,3100,68,101580800,2228224,0.9780645161290322
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mean_c16_f16_n4_seq4096_step_5000.pt,sparse_mean,cuda,16,4096,3000,100,1,1,3,259.9437662760417,184655.32252474726,2297.58251953125,696.3841282734124,4,4,64,3100,68,101580800,2228224,0.9780645161290322
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/full_attn_seq4096_step_5000.pt,full,cuda,16,4096,3000,100,1,1,3,165.23298136393228,290498.90405522654,1238.3204752604167,1292.0726354488509,4,4,64,3100,68,101580800,2228224,0.9780645161290322
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_conv_c16_f16_n4_seq4096_step_5000.pt,sparse_conv,cuda,16,4096,3500,100,1,1,3,325.2647298177083,172167.4527434459,2361.5927734375,677.5088482639042,4,4,64,3600,68,117964800,2228224,0.9811111111111112
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mlp_c16_f16_n4_seq4096_step_5000.pt,sparse_mlp,cuda,16,4096,3500,100,1,1,3,360.5995686848958,155296.91342735552,2808.8805338541665,569.6219475039695,4,4,64,3600,68,117964800,2228224,0.9811111111111112
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_attn_c16_f16_n4_seq4096_step_5000.pt,sparse_attn,cuda,16,4096,3500,100,1,1,3,353.7124837239583,158320.67732080133,2357.5992838541665,678.6564667530545,4,4,64,3600,68,117964800,2228224,0.9811111111111112
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mean_c16_f16_n4_seq4096_step_5000.pt,sparse_mean,cuda,16,4096,3500,100,1,1,3,323.7635498046875,172965.73389370844,2734.0335286458335,585.2159394667262,4,4,64,3600,68,117964800,2228224,0.9811111111111112
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/full_attn_seq4096_step_5000.pt,full,cuda,16,4096,3500,100,1,1,3,209.35713704427084,267485.5072562355,1277.1597493489583,1252.779850614312,4,4,64,3600,68,117964800,2228224,0.9811111111111112
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_conv_c16_f16_n4_seq4096_step_5000.pt,sparse_conv,cuda,16,4096,3900,100,1,1,3,376.8982340494792,165561.93253961526,2781.357421875,575.2586803178248,4,4,64,4000,68,131072000,2228224,0.983
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mlp_c16_f16_n4_seq4096_step_5000.pt,sparse_mlp,cuda,16,4096,3900,100,1,1,3,415.8092041015625,150068.82816561856,2457.8142903645835,650.9849040558153,4,4,64,4000,68,131072000,2228224,0.983
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_attn_c16_f16_n4_seq4096_step_5000.pt,sparse_attn,cuda,16,4096,3900,100,1,1,3,408.3172607421875,152822.34183922855,2840.056640625,563.3690459243427,4,4,64,4000,68,131072000,2228224,0.983
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mean_c16_f16_n4_seq4096_step_5000.pt,sparse_mean,cuda,16,4096,3900,100,1,1,3,373.6555582682292,166998.7201293178,2369.9733072916665,675.1130888593979,4,4,64,4000,68,131072000,2228224,0.983
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/full_attn_seq4096_step_5000.pt,full,cuda,16,4096,3900,100,1,1,3,242.45794677734375,257364.21853519924,1218.0797526041667,1313.542891242807,4,4,64,4000,68,131072000,2228224,0.983
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_conv_c16_f16_n4_seq4096_step_5000.pt,sparse_conv,cuda,32,4096,500,100,1,1,3,60.63138326009115,263889.74058804853,2483.2236328125,1288.64752965309,4,4,64,600,68,39321600,4456448,0.8866666666666667
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mlp_c16_f16_n4_seq4096_step_5000.pt,sparse_mlp,cuda,32,4096,500,100,1,1,3,67.03615824381511,238677.16198483366,2491.1486002604165,1284.5480192010555,4,4,64,600,68,39321600,4456448,0.8866666666666667
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_attn_c16_f16_n4_seq4096_step_5000.pt,sparse_attn,cuda,32,4096,500,100,1,1,3,63.789398193359375,250825.3793443945,2127.6814778645835,1503.9845170864737,4,4,64,600,68,39321600,4456448,0.8866666666666667
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mean_c16_f16_n4_seq4096_step_5000.pt,sparse_mean,cuda,32,4096,500,100,1,1,3,58.1748046875,275033.1537157342,2478.3468424479165,1291.183277978675,4,4,64,600,68,39321600,4456448,0.8866666666666667
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/full_attn_seq4096_step_5000.pt,full,cuda,32,4096,500,100,1,1,3,32.99293772379557,484952.26869295374,1126.9921875,2839.4163113930194,4,4,64,600,68,39321600,4456448,0.8866666666666667
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_conv_c16_f16_n4_seq4096_step_5000.pt,sparse_conv,cuda,32,4096,1000,100,1,1,3,133.16574096679688,240302.04591418736,2590.7998046875,1235.13981829483,4,4,64,1100,68,72089600,4456448,0.9381818181818182
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mlp_c16_f16_n4_seq4096_step_5000.pt,sparse_mlp,cuda,32,4096,1000,100,1,1,3,152.02099609375,210497.23934360937,2214.5989583333335,1444.9568794199474,4,4,64,1100,68,72089600,4456448,0.9381818181818182
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_attn_c16_f16_n4_seq4096_step_5000.pt,sparse_attn,cuda,32,4096,1000,100,1,1,3,147.01124064127603,217670.43023658037,2616.0462239583335,1223.2199762732355,4,4,64,1100,68,72089600,4456448,0.9381818181818182
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mean_c16_f16_n4_seq4096_step_5000.pt,sparse_mean,cuda,32,4096,1000,100,1,1,3,130.18794759114584,245798.48282496724,2562.2179361979165,1248.91796079942,4,4,64,1100,68,72089600,4456448,0.9381818181818182
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/full_attn_seq4096_step_5000.pt,full,cuda,32,4096,1000,100,1,1,3,83.84408569335938,381660.790208062,1161.5535481770833,2754.9311050033034,4,4,64,1100,68,72089600,4456448,0.9381818181818182
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_conv_c16_f16_n4_seq4096_step_5000.pt,sparse_conv,cuda,32,4096,1500,100,1,1,3,223.02685546875,215220.71814676886,2648.4326171875,1208.2618146419886,4,4,64,1600,68,104857600,4456448,0.9575
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mlp_c16_f16_n4_seq4096_step_5000.pt,sparse_mlp,cuda,32,4096,1500,100,1,1,3,251.35479736328125,190965.12381510646,2684.0545247395835,1192.226152823954,4,4,64,1600,68,104857600,4456448,0.9575
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_attn_c16_f16_n4_seq4096_step_5000.pt,sparse_attn,cuda,32,4096,1500,100,1,1,3,240.8622029622396,199284.06952055093,2659.1521809895835,1203.3910743721121,4,4,64,1600,68,104857600,4456448,0.9575
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mean_c16_f16_n4_seq4096_step_5000.pt,sparse_mean,cuda,32,4096,1500,100,1,1,3,219.34285481770834,218835.48493016508,2648.0828450520835,1208.4214079552564,4,4,64,1600,68,104857600,4456448,0.9575
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/full_attn_seq4096_step_5000.pt,full,cuda,32,4096,1500,100,1,1,3,139.5735880533854,343904.60737915913,1213.533203125,2636.928261838736,4,4,64,1600,68,104857600,4456448,0.9575
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_conv_c16_f16_n4_seq4096_step_5000.pt,sparse_conv,cuda,32,4096,2000,100,1,1,3,318.94016520182294,200664.59788625644,2753.9039713541665,1161.986777057617,4,4,64,2100,68,137625600,4456448,0.9676190476190476
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mlp_c16_f16_n4_seq4096_step_5000.pt,sparse_mlp,cuda,32,4096,2000,100,1,1,3,360.9903971354167,177290.0346044163,2845.2164713541665,1124.694740178056,4,4,64,2100,68,137625600,4456448,0.9676190476190476
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_attn_c16_f16_n4_seq4096_step_5000.pt,sparse_attn,cuda,32,4096,2000,100,1,1,3,350.3766276041667,182660.5856607055,2789.2623697916665,1147.2567208652415,4,4,64,2100,68,137625600,4456448,0.9676190476190476
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mean_c16_f16_n4_seq4096_step_5000.pt,sparse_mean,cuda,32,4096,2000,100,1,1,3,315.68145751953125,202736.01276071247,2729.7088216145835,1172.286206741731,4,4,64,2100,68,137625600,4456448,0.9676190476190476
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/full_attn_seq4096_step_5000.pt,full,cuda,32,4096,2000,100,1,1,3,203.3353474934896,314750.98053007806,1273.987060546875,2511.7994515786995,4,4,64,2100,68,137625600,4456448,0.9676190476190476
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_conv_c16_f16_n4_seq4096_step_5000.pt,sparse_conv,cuda,32,4096,2500,100,1,1,3,423.9913330078125,188683.10215795357,2852.7473958333335,1121.7256756324996,4,4,64,2600,68,170393600,4456448,0.9738461538461538
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mlp_c16_f16_n4_seq4096_step_5000.pt,sparse_mlp,cuda,32,4096,2500,100,1,1,3,479.5313313802083,166829.5578721425,2480.8655598958335,1289.8723944292901,4,4,64,2600,68,170393600,4456448,0.9738461538461538
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_attn_c16_f16_n4_seq4096_step_5000.pt,sparse_attn,cuda,32,4096,2500,100,1,1,3,465.8131510416667,171742.6822774354,2911.5192057291665,1099.0825661404442,4,4,64,2600,68,170393600,4456448,0.9738461538461538
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mean_c16_f16_n4_seq4096_step_5000.pt,sparse_mean,cuda,32,4096,2500,100,1,1,3,419.8441162109375,190546.91232068263,2820.8050130208335,1134.427932887528,4,4,64,2600,68,170393600,4456448,0.9738461538461538
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/full_attn_seq4096_step_5000.pt,full,cuda,32,4096,2500,100,1,1,3,273.473876953125,292532.51129983604,1469.1095377604167,2178.1902014455904,4,4,64,2600,68,170393600,4456448,0.9738461538461538
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_conv_c16_f16_n4_seq4096_step_5000.pt,sparse_conv,cuda,32,4096,3000,100,1,1,3,537.6624755859375,178550.6788350451,2547.0167643229165,1256.3717855428677,4,4,64,3100,68,203161600,4456448,0.9780645161290322
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mlp_c16_f16_n4_seq4096_step_5000.pt,sparse_mlp,cuda,32,4096,3000,100,1,1,3,597.9955240885416,160536.31863937806,3021.7835286458335,1058.977246273505,4,4,64,3100,68,203161600,4456448,0.9780645161290322
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_attn_c16_f16_n4_seq4096_step_5000.pt,sparse_attn,cuda,32,4096,3000,100,1,1,3,587.53125,163395.5640657412,3009.8873697916665,1063.1627057265907,4,4,64,3100,68,203161600,4456448,0.9780645161290322
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mean_c16_f16_n4_seq4096_step_5000.pt,sparse_mean,cuda,32,4096,3000,100,1,1,3,531.8284098307291,180509.3489280781,2953.9759114583335,1083.2857463689363,4,4,64,3100,68,203161600,4456448,0.9780645161290322
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/full_attn_seq4096_step_5000.pt,full,cuda,32,4096,3000,100,1,1,3,343.7633056640625,279261.91777377937,1763.9103190104167,1814.1511875701558,4,4,64,3100,68,203161600,4456448,0.9780645161290322
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_conv_c16_f16_n4_seq4096_step_5000.pt,sparse_conv,cuda,32,4096,3500,100,1,1,3,658.0312906901041,170204.6720035776,3110.1608072916665,1028.8857066482572,4,4,64,3600,68,235929600,4456448,0.9811111111111112
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mlp_c16_f16_n4_seq4096_step_5000.pt,sparse_mlp,cuda,32,4096,3500,100,1,1,3,723.6905110677084,154762.28897178578,2830.2431640625,1130.6449002801423,4,4,64,3600,68,235929600,4456448,0.9811111111111112
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_attn_c16_f16_n4_seq4096_step_5000.pt,sparse_attn,cuda,32,4096,3500,100,1,1,3,718.3783365885416,155906.70583396102,2806.0322265625,1140.4003025012032,4,4,64,3600,68,235929600,4456448,0.9811111111111112
